CODGEO,LIBGEO,POPULATION
07,Saint-Étienne-de-Fontbellon,2541
07,Saint-Étienne-de-Lugdarès,401
07,Saint-Étienne-de-Serre,222
07,Saint-Étienne-de-Valoux,288
07,Saint-Félicien,1166
07,Saint-Fortunat-sur-Eyrieux,748
07,Saint-Genest-de-Beauzon,309
07,Saint-Genest-Lachamp,99
07,Saint-Georges-les-Bains,2114
07,Saint-Germain,688
07,Saint-Gineis-en-Coiron,112
07,Saint-Jacques-d'Atticieux,298
07,Saint-Jean-Chambre,273
07,Saint-Jean-de-Muzols,2445
07,Saint-Jean-le-Centenier,693
07,Saint-Jean-Roure,279
07,Saint-Jeure-d'Andaure,108
07,Saint-Jeure-d'Ay,477
07,Saint-Joseph-des-Bancs,194
07,Saint-Julien-Boutières,194
07,Saint-Julien-du-Gua,168
07,Saint-Julien-du-Serre,837
07,Saint-Julien-en-Saint-Alban,1408
07,Saint-Julien-Labrousse,356
07,Saint-Julien-le-Roux,95
07,Saint-Julien-Vocance,229
07,Saint-Just-d'Ardèche,1677
07,Saint-Lager-Bressac,902
07,Saint-Laurent-du-Pape,1579
07,Saint-Laurent-les-Bains,133
07,Saint-Laurent-sous-Coiron,104
07,Saint-Marcel-d'Ardèche,2429
07,Saint-Marcel-lès-Annonay,1419
07,Saint-Martial,241
07,Saint-Martin-d'Ardèche,964
07,Saint-Martin-de-Valamas,1171
07,Saint-Martin-sur-Lavezon,438
07,Saint-Maurice-d'Ardèche,332
07,Saint-Maurice-d'Ibie,223
07,Saint-Maurice-en-Chalencon,208
07,Saint-Mélany,117
07,Saint-Michel-d'Aurance,271
07,Saint-Michel-de-Boulogne,147
07,Saint-Michel-de-Chabrillanoux,375
07,Saint-Montan,1865
07,Saint-Paul-le-Jeune,975
07,Saint-Péray,7417
07,Saint-Pierre-de-Colombier,409
07,Saint-Pierre-la-Roche,53
07,Saint-Pierre-Saint-Jean,147
07,Saint-Pierre-sur-Doux,108
07,Saint-Pierreville,544
07,Saint-Pons,288
07,Saint-Priest,1265
07,Saint-Privat,1641
07,Saint-Prix,267
07,Saint-Remèze,905
07,Saint-Romain-d'Ay,1106
07,Saint-Romain-de-Lerps,805
07,Saint-Sauveur-de-Cruzières,524
07,Saint-Sauveur-de-Montagut,1113
07,Saint-Sernin,1670
07,Saint-Sylvestre,497
07,Saint-Symphorien-de-Mahun,144
07,Saint-Symphorien-sous-Chomérac,767
07,Saint-Thomé,429
07,Saint-Victor,948
07,Saint-Vincent-de-Barrès,823
07,Saint-Vincent-de-Durfort,248
07,Sainte-Eulalie,223
07,Sainte-Marguerite-Lafigère,92
07,Salavas,613
07,Les Salelles,337
07,Sampzon,217
07,Sanilhac,445
07,Sarras,2082
07,Satillieu,1603
07,Savas,889
07,Sceautres,144
07,Sécheras,516
07,Serrières,1144
07,Silhac,367
07,La Souche,361
07,Soyons,2076
07,Talencieux,1028
07,Tauriers,181
07,Le Teil,8292
07,Thorrenc,233
07,Thueyts,1242
07,Toulaud,1666
07,Tournon-sur-Rhône,10545
07,Ucel,2035
07,Usclades-et-Rieutord,128
07,Uzer,448
07,Vagnas,554
07,Valgorge,463
07,Vallon-Pont-d'Arc,2329
07,Vals-les-Bains,3455
07,Valvignères,493
07,Vanosc,930
07,Les Vans,2720
07,Vaudevant,197
07,Vernon,229
07,Vernosc-lès-Annonay,2378
07,Vernoux-en-Vivarais,1916
07,Vesseaux,1797
07,Veyras,1547
07,Villeneuve-de-Berg,2887
07,Villevocance,1225
07,Vinezac,1327
07,Vinzieux,434
07,Vion,944
07,Viviers,3847
07,Vocance,576
07,Vogüé,952
07,La Voulte-sur-Rhône,5120
08,Acy-Romance,444
08,Aiglemont,1672
08,Aire,214
08,Alincourt,145
08,Alland'Huy-et-Sausseuil,266
08,Les Alleux,79
08,Amagne,711
08,Amblimont,192
08,Ambly-Fleury,125
08,Anchamps,226
08,Angecourt,406
08,Annelles,137
08,Antheny,109
08,Aouste,206
08,Apremont,126
08,Ardeuil-et-Montfauxelles,80
08,Arnicourt,163
08,Arreux,340
08,Artaise-le-Vivier,58
08,Asfeld,1120
08,Attigny,1202
08,Aubigny-les-Pothées,340
08,Auboncourt-Vauzelles,100
08,Aubrives,866
08,Auflance,84
08,Auge,57
08,Aure,50
08,Aussonce,201
08,Authe,95
08,Autrecourt-et-Pourron,346
08,Autruche,62
08,Autry,134
08,Auvillers-les-Forges,876
08,Avançon,298
08,Avaux,439
08,Les Ayvelles,986
08,Baâlons,239
08,Balaives-et-Butz,214
08,Balan,1589
08,Balham,116
08,Ballay,257
08,Banogne-Recouvrance,167
08,Bar-lès-Buzancy,123
08,Barbaise,92
08,Barby,377
08,Bayonville,100
08,Bazeilles,2041
08,Beaumont-en-Argonne,451
08,Beffu-et-le-Morthomme,62
08,Belleville-et-Châtillon-sur-Bar,279
08,Belval,230
08,Belval-Bois-des-Dames,34
08,Bergnicourt,267
08,La Berlière,45
08,Bertoncourt,131
08,La Besace,114
08,Biermes,278
08,Bièvres,55
08,Bignicourt,67
08,Blagny,1213
08,Blanchefosse-et-Bay,159
08,Blanzy-la-Salonnaise,338
08,Blombay,130
08,Bogny-sur-Meuse,5291
08,Bosseval-et-Briancourt,408
08,Bossus-lès-Rumigny,101
08,Bouconville,52
08,Boult-aux-Bois,148
08,Boulzicourt,956
08,Bourcq,57
08,Bourg-Fidèle,882
08,Boutancourt,285
08,Bouvellemont,96
08,Brécy-Brières,66
08,Brévilly,404
08,Brienne-sur-Aisne,193
08,Brieulles-sur-Bar,180
08,Briquenay,115
08,Brognon,153
08,Bulson,134
08,Buzancy,352
08,Carignan,2967
08,Cauroy,187
08,Cernion,64
08,Chagny,181
08,Chalandry-Elaire,630
08,Challerange,488
08,Champigneul-sur-Vence,125
08,Champigneulle,61
08,Champlin,77
08,La Chapelle,171
08,Chappes,96
08,Charbogne,212
08,Chardeny,41
08,Charleville-Mézières,48991
08,Charnois,83
08,Château-Porcien,1425
08,Chatel-Chéhéry,153
08,Le Châtelet-sur-Retourne,746
08,Le Châtelet-sur-Sormonne,165
08,Chaumont-Porcien,472
08,Chéhéry,128
08,Chémery-sur-Bar,437
08,Le Chesne,934
08,Chesnois-Auboncourt,177
08,Cheveuges,437
08,Chevières,49
08,Chilly,150
08,Chooz,757
08,Chuffilly-Roche,84
08,Clavy-Warby,357
08,Cliron,309
08,Condé-lès-Autry,78
08,Condé-lès-Herpy,221
08,Contreuve,57
08,Cornay,72
08,Corny-Machéroménil,181
08,Coucy,517
08,Coulommes-et-Marqueny,92
08,La Croix-aux-Bois,138
08,Daigny,355
08,Damouzy,414
08,Les Deux-Villes,272
08,Deville,1084
08,Dom-le-Mesnil,1089
08,Dommery,185
08,Donchery,2245
08,Doumely-Bégny,87
08,Doux,77
08,Douzy,1877
08,Draize,101
08,Dricourt,88
08,L' Écaille,243
08,L' Échelle,128
08,Écly,188
08,Écordal,305
08,Élan,76
08,Escombres-et-le-Chesnois,368
08,Estrebay,71
08,Étalle,100
08,Éteignières,534
08,Étrépigny,258
08,Euilly-et-Lombut,111
08,Évigny,198
08,Exermont,42
08,Fagnon,327
08,Faissault,238
08,Falaise,325
08,Faux,56
08,Fépin,285
08,La Férée,86
08,La Ferté-sur-Chiers,175
08,Flaignes-Havys,116
08,Fleigneux,203
08,Fléville,102
08,Fligny,185
08,Flize,1164
08,Floing,2483
08,Foisches,211
08,Fossé,51
08,Fraillicourt,183
08,Francheval,624
08,La Francheville,1637
08,Le Fréty,62
08,Fromelennes,1055
08,Fromy,82
08,Fumay,3605
08,Germont,46
08,Gernelle,324
08,Gespunsart,1097
08,Girondelle,147
08,Givet,6618
08,Givonne,1099
08,Givron,100
08,Givry,266
08,Glaire,916
08,Gomont,353
08,Grandchamp,85
08,Les Grandes-Armoises,59
08,Grandham,51
08,Grandpré,447
08,La Grandville,850
08,Grivy-Loisy,184
08,Gruyères,85
08,Gué-d'Hossus,530
08,Guignicourt-sur-Vence,305
08,Guincourt,93
08,Hagnicourt,77
08,Ham-les-Moines,388
08,Ham-sur-Meuse,245
08,Hannappes,151
08,Hannogne-Saint-Martin,457
08,Hannogne-Saint-Rémy,107
08,Haraucourt,749
08,Harcy,498
08,Hargnies,461
08,Harricourt,37
08,Haudrecy,285
08,Haulmé,114
08,Les Hautes-Rivières,1574
08,Hauteville,107
08,Hauviné,308
08,Haybes,1992
08,Herbeuval,106
08,Herpy-l'Arlésienne,201
08,Hierges,208
08,La Horgne,202
08,Houdilcourt,149
08,Houldizy,367
08,Illy,395
08,Imécourt,54
08,Inaumont,88
08,Issancourt-et-Rumel,426
08,Jandun,282
08,Joigny-sur-Meuse,700
08,Jonval,87
08,Juniville,1196
08,Justine-Herbigny,171
08,Laifour,481
08,Lalobbe,182
08,Lametz,76
08,Landres-et-Saint-Georges,92
08,Landrichamps,138
08,Lançon,36
08,Launois-sur-Vence,682
08,Laval-Morency,241
08,Leffincourt,181
08,Lépron-les-Vallées,99
08,Létanne,140
08,Liart,556
08,Linay,257
08,Liry,102
08,Logny-Bogny,192
08,Longwé,91
08,Lonny,630
08,Louvergny,67
08,Lucquy,599
08,Lumes,1172
08,Machault,510
08,Mairy,257
08,Maisoncelle-et-Villers,71
08,Malandry,84
08,Manre,88
08,Maranwez,56
08,Marby,62
08,Marcq,101
08,Margny,169
08,Margut,778
08,Marlemont,144
08,Marquigny,93
08,Mars-sous-Bourcq,54
08,Marvaux-Vieux,76
08,Matton-et-Clémency,442
08,Maubert-Fontaine,1047
08,Mazerny,124
08,Les Mazures,948
08,Ménil-Annelles,98
08,Ménil-Lépinois,142
08,Mesmont,99
08,Messincourt,617
08,Mogues,160
08,Moiry,174
08,La Moncelle,136
08,Mondigny,173
08,Le Mont-Dieu,16
08,Mont-Laurent,68
08,Mont-Saint-Martin,76
08,Mont-Saint-Remy,53
08,Montcheutin,147
08,Montcornet,309
08,Montcy-Notre-Dame,1631
08,Montgon,66
08,Monthermé,2413
08,Monthois,376
08,Montigny-sur-Meuse,87
08,Montigny-sur-Vence,215
08,Montmeillant,88
08,Mouron,82
08,Mouzon,2202
08,Murtin-et-Bogny,172
08,Nanteuil-sur-Aisne,111
08,Neuflize,757
08,Neufmaison,57
08,Neufmanil,1117
08,La Neuville-à-Maire,128
08,La Neuville-aux-Joûtes,353
08,Neuville-Day,168
08,La Neuville-en-Tourne-à-Fuy,569
08,Neuville-lès-This,368
08,La Neuville-lès-Wasigny,184
08,Neuville-lez-Beaulieu,348
08,Neuvizy,121
08,Noirval,31
08,Nouart,147
08,Nouvion-sur-Meuse,2230
08,Nouzonville,6214
08,Novion-Porcien,504
08,Novy-Chevrières,649
08,Noyers-Pont-Maugis,718
08,Oches,43
08,Olizy-Primat,215
08,Omicourt,40
08,Omont,80
08,Osnes,228
08,Pauvres,187
08,Perthes,301
08,Les Petites-Armoises,65
08,Poilcourt-Sydney,182
08,Poix-Terron,822
08,Pouru-aux-Bois,300
08,Pouru-Saint-Remy,1205
08,Prez,138
08,Prix-lès-Mézières,1372
08,Puilly-et-Charbeaux,260
08,Puiseux,121
08,Pure,632
08,Quatre-Champs,197
08,Quilly,85
08,Raillicourt,215
08,Rancennes,721
08,Raucourt-et-Flaba,869
08,Regniowez,398
08,Remaucourt,163
08,Remilly-Aillicourt,788
08,Remilly-les-Pothées,238
08,Renneville,206
08,Renwez,1728
08,Rethel,7730
08,Revin,6783
08,Rilly-sur-Aisne,115
08,Rimogne,1431
08,Rocquigny,669
08,Rocroi,2393
08,Roizy,231
08,La Romagne,132
08,Rouvroy-sur-Audry,586
08,Rubécourt-et-Lamécourt,126
08,Rubigny,71
08,Rumigny,362
08,La Sabotterie,85
08,Sachy,181
08,Sailly,262
08,Saint-Aignan,143
08,Saint-Clément-à-Arnes,108
08,Saint-Étienne-à-Arnes,241
08,Saint-Fergeux,200
08,Saint-Germainmont,819
08,Saint-Jean-aux-Bois,137
08,Saint-Juvin,111
08,Saint-Lambert-et-Mont-de-Jeux,145
08,Saint-Laurent,1148
08,Saint-Loup-en-Champagne,226
08,Saint-Loup-Terrier,170
08,Saint-Marceau,361
08,Saint-Marcel,373
08,Saint-Menges,1019
08,Saint-Morel,229
08,Saint-Pierre-à-Arnes,65
08,Saint-Pierre-sur-Vence,141
08,Saint-Pierremont,74
08,Saint-Quentin-le-Petit,124
08,Saint-Remy-le-Petit,54
08,Sainte-Marie,85
08,Sainte-Vaubourg,86
08,Sapogne-et-Feuchères,524
08,Sapogne-sur-Marche,139
08,Saulces-Champenoises,218
08,Saulces-Monclin,716
08,Sault-lès-Rethel,1932
08,Sault-Saint-Remy,173
08,Sauville,281
08,Savigny-sur-Aisne,376
08,Séchault,64
08,Sécheval,542
08,Sedan,18134
08,Semide,198
08,Semuy,84
08,Senuc,149
08,Seraincourt,256
08,Sery,347
08,Seuil,142
08,Sévigny-la-Forêt,262
08,Sévigny-Waleppe,242
08,Signy-l'Abbaye,1350
08,Signy-le-Petit,1277
08,Signy-Montlibert,86
08,Singly,133
08,Sommauthe,118
08,Sommerance,42
08,Son,92
08,Sorbon,201
08,Sorcy-Bauthémont,146
08,Sormonne,555
08,Stonne,44
08,Sugny,108
08,Sury,97
08,Suzanne,66
08,Sy,49
08,Tagnon,884
08,Taillette,394
08,Tailly,172
08,Taizy,112
08,Tannay,159
08,Tarzy,152
08,Termes,140
08,Terron-sur-Aisne,108
08,Tétaigne,93
08,Thelonne,374
08,Thénorgues,108
08,Thilay,1066
08,Thin-le-Moutier,579
08,This,219
08,Le Thour,377
08,Thugny-Trugny,241
08,Toges,97
08,Touligny,85
08,Tourcelles-Chaumont,94
08,Tournavaux,197
08,Tournes,1037
08,Tourteron,177
08,Tremblois-lès-Carignan,129
08,Tremblois-lès-Rocroi,171
08,Vandy,190
08,Vaux-Champagne,132
08,Vaux-en-Dieulet,59
08,Vaux-lès-Mouron,88
08,Vaux-lès-Mouzon,88
08,Vaux-lès-Rubigny,52
08,Vaux-Montreuil,110
08,Vaux-Villaine,199
08,Vendresse,519
08,Verpel,78
08,Verrières,27
08,Viel-Saint-Remy,290
08,Vieux-lès-Asfeld,320
08,Ville-sur-Lumes,515
08,Ville-sur-Retourne,74
08,Villers-Cernay,339
08,Villers-devant-le-Thour,408
08,Villers-devant-Mouzon,91
08,Villers-le-Tilleul,241
08,Villers-le-Tourneur,171
08,Villers-Semeuse,3599
08,Villers-sur-Bar,241
08,Villers-sur-le-Mont,99
08,Villy,196
08,Vireux-Molhain,1589
08,Vireux-Wallerand,2013
08,Vivier-au-Court,3048
08,Voncq,222
08,Vouziers,4019
08,Vrigne-aux-Bois,3343
08,Vrigne-Meuse,286
08,Vrizy,329
08,Wadelincourt,520
08,Wagnon,112
08,Warcq,1304
08,Warnécourt,367
08,Wasigny,356
08,Wignicourt,62
08,Williers,51
08,Yoncq,110
08,Yvernaumont,141
09,Aigues-Juntes,53
09,Aigues-Vives,615
09,L' Aiguillon,397
09,Albiès,132
09,Aleu,125
09,Alliat,57
09,Allières,71
09,Alos,119
09,Alzen,230
09,Antras,58
09,Appy,32
09,Arabaux,54
09,Argein,191
09,Arignac,732
09,Arnave,209
09,Arrien-en-Bethmale,108
09,Arrout,78
09,Artigat,573
09,Artigues,50
09,Artix,136
09,Arvigna,242
09,Ascou,153
09,Aston,222
09,Aucazein,64
09,Audressein,124
09,Augirein,69
09,Aulos,56
09,Aulus-les-Bains,153
09,Auzat,567
09,Ax-les-Thermes,1281
09,Axiat,40
09,Bagert,44
09,Balacet,19
09,Balaguères,200
09,Barjac,38
09,La Bastide-de-Besplas,384
09,La Bastide-de-Bousignac,338
09,La Bastide-de-Lordat,274
09,La Bastide-de-Sérou,960
09,La Bastide-du-Salat,190
09,La Bastide-sur-l'Hers,734
09,Baulou,164
09,Bédeilhac-et-Aynat,195
09,Bédeille,76
09,Bélesta,1086
09,Belloc,62
09,Bénac,172
09,Benagues,476
09,Bénaix,148
09,Besset,160
09,Bestiac,20
09,Betchat,319
09,Bethmale,98
09,Bézac,325
09,Biert,310
09,Bompas,205
09,Bonac-Irazein,129
09,Bonnac,722
09,Les Bordes-sur-Arize,514
09,Les Bordes-sur-Lez,167
09,Le Bosc,105
09,Bouan,36
09,Boussenac,185
09,Brassac,642
09,Brie,200
09,Burret,42
09,Buzan,28
09,Les Cabannes,342
09,Cadarcet,234
09,Calzan,27
09,Camarade,182
09,Camon,152
09,Campagne-sur-Arize,266
09,Canté,210
09,Capoulet-et-Junac,179
09,Carcanières,82
09,Carla-Bayle,777
09,Carla-de-Roquefort,160
09,Le Carlaret,268
09,Castelnau-Durban,449
09,Castéras,31
09,Castex,94
09,Castillon-en-Couserans,428
09,Caumont,306
09,Caussou,61
09,Caychax,13
09,Cazals-des-Baylès,52
09,Cazaux,47
09,Cazavet,224
09,Cazenave-Serres-et-Allens,45
09,Celles,122
09,Cérizols,153
09,Cescau,140
09,Château-Verdun,38
09,Clermont,105
09,Contrazy,72
09,Cos,408
09,Couflens,79
09,Coussa,232
09,Coutens,162
09,Crampagna,758
09,Dalou,745
09,Daumazan-sur-Arize,714
09,Dreuilhe,358
09,Dun,545
09,Durban-sur-Arize,175
09,Durfort,155
09,Encourtiech,93
09,Engomer,275
09,Ercé,543
09,Erp,132
09,Esclagne,122
09,Escosse,420
09,Esplas,95
09,Esplas-de-Sérou,166
09,Eycheil,579
09,Fabas,343
09,Ferrières-sur-Ariège,851
09,Foix,9731
09,Fornex,113
09,Le Fossat,1076
09,Fougax-et-Barrineuf,453
09,Freychenet,96
09,Gabre,104
09,Gajan,309
09,Galey,107
09,Ganac,693
09,Garanou,169
09,Gaudiès,206
09,Génat,21
09,Gestiès,21
09,Goulier,40
09,Gourbit,95
09,Gudas,162
09,L' Herm,217
09,L' Hospitalet-près-l'Andorre,90
09,Ignaux,112
09,Ilhat,124
09,Illartein,78
09,Illier-et-Laramade,22
09,Les Issards,252
09,Justiniac,51
09,Labatut,165
09,Lacave,139
09,Lacourt,199
09,Lagarde,181
09,Lanoux,52
09,Lapège,26
09,Lapenne,124
09,Larbont,45
09,Larcat,40
09,Larnat,20
09,Laroque-d'Olmes,2524
09,Lasserre,228
09,Lassur,59
09,Lavelanet,6312
09,Léran,624
09,Lercoul,25
09,Lescousse,80
09,Lescure,503
09,Lesparrou,233
09,Leychert,100
09,Lézat-sur-Lèze,2373
09,Lieurac,172
09,Limbrassac,112
09,Lissac,211
09,Lordat,49
09,Lorp-Sentaraille,1350
09,Loubaut,28
09,Loubens,257
09,Loubières,300
09,Ludiès,71
09,Luzenac,537
09,Madière,203
09,Malegoude,40
09,Malléon,59
09,Manses,131
09,Le Mas-d'Azil,1187
09,Massat,687
09,Mauvezin-de-Prat,93
09,Mauvezin-de-Sainte-Croix,39
09,Mazères,3795
09,Méras,103
09,Mercenac,375
09,Mercus-Garrabet,1143
09,Mérens-les-Vals,172
09,Mérigon,116
09,Miglos,119
09,Mijanès,71
09,Mirepoix,3136
09,Monesple,23
09,Montagagne,55
09,Montaillou,24
09,Montardit,193
09,Montaut,701
09,Montbel,118
09,Montégut-en-Couserans,65
09,Montégut-Plantaurel,337
09,Montels,161
09,Montesquieu-Avantès,255
09,Montfa,77
09,Montferrier,588
09,Montgaillard,1416
09,Montgauch,121
09,Montjoie-en-Couserans,1063
09,Montoulieu,362
09,Montségur,133
09,Montseron,81
09,Moulin-Neuf,224
09,Moulis,792
09,Nalzen,132
09,Nescus,63
09,Niaux,178
09,Orgeix,80
09,Orgibet,156
09,Orlu,194
09,Ornolac-Ussat-les-Bains,225
09,Orus,28
09,Oust,545
09,Pailhès,425
09,Pamiers,15744
09,Pech,45
09,Péreille,209
09,Perles-et-Castelet,212
09,Le Peyrat,482
09,Le Pla,54
09,Le Port,171
09,Prades,43
09,Pradettes,43
09,Pradières,115
09,Prat-Bonrepaux,870
09,Prayols,383
09,Le Puch,38
09,Les Pujols,760
09,Quérigut,141
09,Quié,293
09,Rabat-les-Trois-Seigneurs,341
09,Raissac,45
09,Régat,90
09,Rieucros,647
09,Rieux-de-Pelleport,1271
09,Rimont,550
09,Rivèrenert,190
09,Roquefixade,152
09,Roquefort-les-Cascades,95
09,Roumengoux,173
09,Rouze,88
09,Sabarat,333
09,Saint-Amadou,250
09,Saint-Amans,42
09,Saint-Bauzeil,68
09,Saint-Félix-de-Rieutord,453
09,Saint-Félix-de-Tournegat,139
09,Saint-Girons,6289
09,Saint-Jean-d'Aigues-Vives,405
09,Saint-Jean-de-Verges,1181
09,Saint-Jean-du-Castillonnais,25
09,Saint-Jean-du-Falga,2814
09,Saint-Julien-de-Gras-Capou,60
09,Saint-Lary,133
09,Saint-Lizier,1434
09,Saint-Martin-d'Oydes,266
09,Saint-Martin-de-Caralp,343
09,Saint-Michel,74
09,Saint-Paul-de-Jarrat,1245
09,Saint-Pierre-de-Rivière,616
09,Saint-Quentin-la-Tour,330
09,Saint-Quirc,397
09,Saint-Victor-Rouzaud,222
09,Saint-Ybars,646
09,Sainte-Croix-Volvestre,641
09,Sainte-Foi,23
09,Sainte-Suzanne,235
09,Salsein,44
09,Saurat,663
09,Sautel,114
09,Saverdun,4583
09,Savignac-les-Ormeaux,415
09,Ségura,178
09,Seix,751
09,Sem,24
09,Senconac,9
09,Sentein,156
09,Sentenac-d'Oust,103
09,Sentenac-de-Sérou,38
09,Serres-sur-Arget,777
09,Sieuras,67
09,Siguer,103
09,Sinsat,112
09,Sor,32
09,Sorgeat,92
09,Soueix-Rogalle,409
09,Soula,197
09,Soulan,357
09,Suc-et-Sentenac,48
09,Surba,350
09,Suzan,24
09,Tabre,364
09,Tarascon-sur-Ariège,3340
09,Taurignan-Castet,177
09,Taurignan-Vieux,206
09,Teilhet,153
09,Thouars-sur-Arize,51
09,Tignac,20
09,La Tour-du-Crieu,2967
09,Tourtouse,146
09,Tourtrol,250
09,Trémoulet,121
09,Troye-d'Ariège,93
09,Uchentein,21
09,Unac,117
09,Unzent,125
09,Urs,35
09,Ussat,344
09,Ustou,318
09,Vals,93
09,Varilhes,3293
09,Vaychis,27
09,Vèbre,130
09,Ventenac,223
09,Verdun,226
09,Vernajoul,665
09,Vernaux,32
09,Le Vernet,652
09,Verniolle,2384
09,Vicdessos,543
09,Villeneuve,40
09,Villeneuve-d'Olmes,1043
09,Villeneuve-du-Latou,145
09,Villeneuve-du-Paréage,761
09,Vira,168
09,Viviès,124
10,Ailleville,269
10,Aix-en-Othe,2463
10,Allibaudières,256
10,Amance,275
10,Arcis-sur-Aube,2918
10,Arconville,111
10,Argançon,99
10,Arrelles,87
10,Arrembécourt,52
10,Arrentières,231
10,Arsonval,335
10,Assenay,159
10,Assencières,195
10,Aubeterre,313
10,Aulnay,141
10,Auxon,938
10,Avant-lès-Marcilly,506
10,Avant-lès-Ramerupt,154
10,Avirey-Lingey,217
10,Avon-la-Pèze,203
10,Avreuil,145
10,Bagneux-la-Fosse,171
10,Bailly-le-Franc,38
10,Balignicourt,73
10,Balnot-la-Grange,125
10,Balnot-sur-Laignes,159
10,Bar-sur-Aube,5080
10,Bar-sur-Seine,3135
10,Barberey-Saint-Sulpice,1326
10,Barbuise,418
10,Baroville,328
10,Bayel,793
10,Bercenay-en-Othe,450
10,Bercenay-le-Hayer,172
10,Bergères,123
10,Bernon,191
10,Bertignolles,66
10,Bérulle,254
10,Bessy,130
10,Bétignicourt,31
10,Beurey,193
10,Blaincourt-sur-Aube,99
10,Blignicourt,42
10,Bligny,185
10,Les Bordes-Aumont,565
10,Bossancourt,192
10,Bouilly,1054
10,Boulages,255
10,Bouranton,544
10,Bourdenay,131
10,Bourguignons,285
10,Bouy-Luxembourg,211
10,Bouy-sur-Orvin,59
10,Bragelogne-Beauvoir,249
10,Braux,101
10,Bréviandes,2538
10,Brévonnes,703
10,Briel-sur-Barse,223
10,Brienne-la-Vieille,456
10,Brienne-le-Château,2950
10,Brillecourt,98
10,Bucey-en-Othe,427
10,Buchères,1487
10,Buxeuil,143
10,Buxières-sur-Arce,132
10,Celles-sur-Ource,496
10,Chacenay,48
10,La Chaise,40
10,Chalette-sur-Voire,137
10,Chamoy,489
10,Champ-sur-Barse,29
10,Champfleury,131
10,Champignol-lez-Mondeville,323
10,Champigny-sur-Aube,96
10,Channes,116
10,Chaource,1129
10,La Chapelle-Saint-Luc,12634
10,Chapelle-Vallon,249
10,Chappes,288
10,Charmont-sous-Barbuise,1052
10,Charmoy,78
10,Charny-le-Bachot,233
10,Chaserey,56
10,Châtres,717
10,Chauchigny,259
10,Chaudrey,155
10,Chauffour-lès-Bailly,120
10,Chaumesnil,96
10,Chavanges,597
10,Le Chêne,316
10,Chennegy,432
10,Chervey,183
10,Chesley,324
10,Chessy-les-Prés,523
10,Clérey,1101
10,Coclois,187
10,Colombé-la-Fosse,204
10,Colombé-le-Sec,149
10,Cormost,310
10,Courcelles-sur-Voire,23
10,Courceroy,123
10,Coursan-en-Othe,101
10,Courtaoult,98
10,Courtenot,234
10,Courteranges,578
10,Courteron,110
10,Coussegrey,179
10,Couvignon,207
10,Crancey,758
10,Creney-près-Troyes,1741
10,Crésantignes,311
10,Crespy-le-Neuf,146
10,Les Croûtes,108
10,Cunfin,191
10,Cussangy,217
10,Dampierre,293
10,Davrey,262
10,Dienville,922
10,Dierrey-Saint-Julien,253
10,Dierrey-Saint-Pierre,259
10,Dolancourt,140
10,Dommartin-le-Coq,67
10,Donnement,80
10,Dosches,298
10,Dosnon,119
10,Droupt-Saint-Basle,353
10,Droupt-Sainte-Marie,230
10,Eaux-Puiseaux,233
10,Échemines,100
10,Éclance,100
10,Éguilly-sous-Bois,131
10,Engente,41
10,Épagne,125
10,Épothémont,182
10,Ervy-le-Châtel,1218
10,Essoyes,754
10,Estissac,1902
10,Étourvy,199
10,Étrelles-sur-Aube,153
10,Faux-Villecerf,217
10,Fay-lès-Marcilly,86
10,Fays-la-Chapelle,137
10,Ferreux-Quincey,356
10,Feuges,302
10,Fontaine,273
10,Fontaine-les-Grès,885
10,Fontaine-Mâcon,647
10,Fontenay-de-Bossery,76
10,Fontette,187
10,Fontvannes,676
10,La Fosse-Corduan,208
10,Fouchères,553
10,Fralignes,88
10,Fravaux,57
10,Fresnay,43
10,Fresnoy-le-Château,257
10,Fuligny,55
10,Gélannes,730
10,Géraudot,314
10,Les Grandes-Chapelles,396
10,Grandville,116
10,Les Granges,80
10,Gumery,249
10,Gyé-sur-Seine,510
10,Hampigny,253
10,Herbisse,174
10,Isle-Aubigny,174
10,Isle-Aumont,503
10,Jasseines,181
10,Jaucourt,164
10,Javernant,161
10,Jessains,294
10,Jeugny,481
10,Joncreuil,85
10,Jully-sur-Sarce,263
10,Juvancourt,122
10,Juvanzé,25
10,Juzanvigny,127
10,Lagesse,197
10,Laines-aux-Bois,510
10,Landreville,497
10,Lantages,254
10,Lassicourt,67
10,Laubressel,516
10,Lavau,968
10,Lentilles,120
10,Lesmont,329
10,Lévigny,101
10,Lhuître,297
10,Lignières,241
10,Lignol-le-Château,197
10,Lirey,112
10,Loches-sur-Ource,365
10,La Loge-aux-Chèvres,85
10,La Loge-Pomblin,65
10,Les Loges-Margueron,204
10,Longchamp-sur-Aujon,438
10,Longeville-sur-Mogne,125
10,Longpré-le-Sec,67
10,Longsols,122
10,Longueville-sur-Aube,127
10,La Louptière-Thénard,293
10,Lusigny-sur-Barse,1905
10,Luyères,439
10,Macey,925
10,Machy,125
10,Magnant,173
10,Magnicourt,70
10,Magny-Fouchard,304
10,Mailly-le-Camp,1712
10,Maison-des-Champs,37
10,Maisons-lès-Chaource,182
10,Maisons-lès-Soulaines,62
10,Maizières-la-Grande-Paroisse,1523
10,Maizières-lès-Brienne,178
10,Maraye-en-Othe,491
10,Marcilly-le-Hayer,709
10,Marigny-le-Châtel,1716
10,Marnay-sur-Seine,223
